,Review,Rating
6424,Bought this for my sister she loved it,5.0
6425,Should have been XXL not XL,4.0
6426,I love this vest. It is exactly what I wanted.,5.0
6427,Lots of comiments with this dress. I like it. Great deal for the money.,4.0
6428,"The high neck and ""square-ness"" did not work for me .. but might for someone else.",3.0
6429,"I am a huge pilcro fan. however, these were beyond large. i am not even sure that the next size down would work. keep this in mind if you attempt these pants.",3.0
6430,"The lower part of dress bunches where buttons are, so the dress doesn't look flushed from top to bottom. i ended up returning it.",3.0
6431,Shirt NOT 100% Cotton. Shirt received was 60/40 cotton/polyester.,1.0
6432,Jeans shipped in clear see through bag. Just slapped a shipping label on it. Good to go. Hey everyone!! Look what I got. Wow we can see. Thanks for that. At least it was only jeans.Jeans were not even the right color. Ordered stone washed light and got medium vintage blue.  The item was thrown into the wrong see through bag.,1.0
6433,"The product was defective. Something off with the right sleeve, I couldn’t get my arm in because the lining was tangled. Luckily, I have experience cutting and sewing so I was able to find and fix it without damaging or needing to return the item. I know clothes are mass produced but I wish this company had some type of quality control to prevent selling defective goods to shoppers. Anyway, it’s a decent lightweight blazer. Just what you’d expect for the price (minus the sleeve issue).",2.0
6434,"I wanted to find the perfect Aritzia sweatshirt dupe, and this is it! Super soft, one size bigger than normal, and perfect for lounging!",5.0
6435,Ripped on the first wear,2.0
6436,At first these were great. But very soon after wearing them. I started to get itchy.The fabric started to bunch up into bursI never had this before,1.0
6437,Not as advertised.  Ad states a 2 pack but only received on. shirt.,1.0
6438,Did not find flattering at all,1.0
6439,I am pleased with this purchase and color. It fits nice and very comfortable. The price is worth it in terms of quality. Kept me warm on extra cold days outside. Thumbs up.,4.0
6440,I ordered these for my son in law fir his birthday. He loved them. Material is great and fits perfectly. Very happy with the purchase.,5.0
6441,"Tried this twice in yellow because for the price it seems like it would be such a useful piece, but the quality is below average for an retailer dress. it's just a shapeless, thin, beach cover-up that i could've picked up anywhere. the yellow color is so cute though. if you're looking for a light, breezy, go-to-the-beach dress that you can shove in a bag with your towel, this might be good for you, but it's too thin for just about anything else.",2.0
6442,I've bought 6 or 7bpairs of these. Almost every single pair has ripped at the back pockets down to the inner seem. Really thin material. Do not recommend for working in.,2.0
6443,"I'm typically a 27. this 27 seems snug but there isn't a 28 in petite so i'm keeping these 27 petites. i ordered 27 regular also and they are too long. i'm 5'4"" 128lbs. they are very comfortable. hope they stretch just a tad.",4.0
6444,Completely see though!,1.0
6445,"These jeans are great. Comfortable, stylish and they are comfortable.",5.0
6446,The material is thin. After one wash most of them have a hole in the crotch area.,2.0
6447,Love this romantic girlie girl dress. so pretty.,5.0
6448,"Size fitted like expected, but very see-through in the groin area. Not flattering at all. The Levi's label also felt like cardboard, rather than leather and was missing the quality label on the inside.. returned",1.0
6449,"I love this skirt. unfortunately, no petite sizing was available when it was affordable (on sale). i purchased the 6 regular (based on ""small waist"" reviews) thinking i'll just have it shortened. did not realize there are 4 layers and tailoring would have cost $60+. was considering anyway, but when pinned up, the skirt lost its fullness and i didn't care for that look. if anyone has a 6 petite they want to off-load or exchange with me for a 6 regular, am very happy to do so. this is one skirt i",5.0
6450,"These pants fit as expected and are lightweight. If you’re looking for something warm for a cold winter then these aren’t the right pair but as fall pants , they served well.",4.0
6451,I was expecting a premium quality dry fit performance shirt.  This shirt was far below my expectations.,1.0
6452,"This top runs very large and is loose fitting in the middle. it looks very flattering and is very comfortable. i bought the one in red and it looks quite good. i would go down one size, maybe two.",4.0
6453,"The shirt is beautifully made and very comfortable. i'm a medium though, and i ordered as such- but it's way too big for me.",3.0
6454,"I am floored by all of the positive comments about these culottes! i can see that they would work for someone who is rail thin and has no hips... but for those of us with curves (i'm a size 12, hourglass), these are very unflattering. they made me look like i was carrying an extra 20-30 pounds, just around the hips! so bummed because they look so cute on the model.",1.0
